,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,ScreenSize
684,Lenovo,2 in 1 Convertible,8,1.19,11.28811452,1,1,165.6321181,Intel Core i7,0,512,Intel,Windows,197.1022205
685,Dell,Gaming,16,3.49,11.91783442,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,492.8298733
686,HP,Notebook,4,1.86,10.39328954,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows,186.8456859
687,Dell,Notebook,4,2.2,10.27757542,0,0,100.4546699,Intel Core i3,1000,0,AMD,Windows,221.0002737
688,HP,Notebook,6,2.65,10.31944146,0,1,127.3356746,AMD Processor,2000,0,AMD,Windows,337.4395376
689,Lenovo,Notebook,4,2.1,9.737612409,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,210.9548067
690,Acer,Notebook,4,1.45,9.902487052,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,162.3060452
691,Lenovo,Notebook,4,1.7,10.52521177,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,267.4958707
692,HP,Workstation,8,3.14,11.52936664,0,0,127.3356746,Intel Core i7,500,0,Nvidia,Windows,399.8340182
693,Lenovo,2 in 1 Convertible,8,1.42,11.83497418,1,0,209.8006829,Intel Core i7,0,256,Intel,Windows,297.9169697
694,Toshiba,Notebook,8,1.5,10.85594511,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,248.4481771
695,Acer,Netbook,4,1.4,9.570272406,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows,189.1318957
696,Lenovo,2 in 1 Convertible,16,1.38,11.4423605,1,0,157.3505121,Intel Core i7,0,512,Intel,Windows,217.1437068
697,Asus,2 in 1 Convertible,4,1.2,10.48134509,1,0,176.2325736,Other Intel Processor,0,0,Intel,Others,211.4790883
698,Toshiba,Ultrabook,16,1.36,11.51299106,1,0,165.6321181,Intel Core i7,0,512,Intel,Windows,225.2596805
699,HP,Notebook,4,2.1,10.5108023,0,1,141.2119981,Intel Core i7,500,0,AMD,Windows,296.545196
700,Dell,Gaming,8,2.56,10.68364511,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,361.5027151
701,Lenovo,Notebook,4,2.2,9.964522443,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,310.6663958
702,Lenovo,Notebook,8,2.2,10.03701795,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows,221.0002737
703,Lenovo,Notebook,4,2.1,10.40761648,0,0,141.2119981,Intel Core i5,2000,0,Intel,Windows,296.545196
704,Lenovo,Notebook,4,1.9,10.08480861,0,0,100.4546699,Intel Core i3,500,0,Intel,Others,190.8638727
705,Dell,Notebook,8,2.18,10.65390314,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,307.8421558
706,Acer,2 in 1 Convertible,8,1.6,10.8823158,1,1,165.6321181,Intel Core i5,0,256,Intel,Windows,265.0113889
707,Lenovo,Workstation,16,2.18,11.501201,0,0,141.2119981,Intel Core i7,0,512,Nvidia,Windows,307.8421558
708,Lenovo,Notebook,8,1.8,11.0581096,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,283.2309219
709,HP,Notebook,6,2.71,10.46021153,0,1,127.3356746,AMD Processor,2000,0,AMD,Windows,345.0796781
710,Lenovo,Gaming,8,2.5,11.10565954,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,353.0299952
711,Dell,Notebook,8,1.64,10.96857615,0,0,157.3505121,Intel Core i5,0,256,Nvidia,Others,258.0548399
712,Dell,Notebook,8,1.98,10.56311104,0,0,141.2119981,Intel Core i5,1000,0,Intel,Others,279.5997562
713,Asus,Notebook,4,1.5,9.672654513,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows,236.0257682
714,Dell,Notebook,16,1.93,11.23865235,0,0,141.2119981,Intel Core i5,0,512,Intel,Windows,272.5391563
715,Lenovo,Notebook,8,1.87,10.72908062,0,1,157.3505121,Intel Core i5,0,256,Nvidia,Windows,294.2454577
716,Dell,Notebook,8,1.9,11.04798293,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,268.3027964
717,Lenovo,Notebook,4,2.19,9.672654513,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,219.995727
718,Mediacom,Notebook,4,1.4,9.555290852,0,1,161.7253908,Other Intel Processor,32,0,Intel,Windows,226.4155472
719,HP,Notebook,8,2.63,11.06563786,0,0,127.3356746,Intel Core i7,0,256,Nvidia,Windows,334.8928241
720,Lenovo,Ultrabook,8,1.17,11.40605469,0,1,209.8006829,Intel Core i7,0,512,Intel,Windows,245.466799
721,HP,2 in 1 Convertible,8,1.58,10.70490709,1,1,117.8265301,Intel Core i5,0,256,Intel,Windows,186.1659175
722,Lenovo,Ultrabook,8,1.32,11.28811452,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,207.702676
723,Dell,Gaming,32,4.36,12.1806155,0,0,254.6713491,Intel Core i7,1000,1000,Nvidia,Windows,1110.367082
724,MSI,Gaming,8,2.7,11.18229434,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,343.8063213
725,Lenovo,Notebook,4,1.9,10.16976231,0,0,100.4546699,Intel Core i5,1000,0,Intel,Others,190.8638727
726,Dell,Notebook,8,2.2,10.55342238,0,0,141.2119981,Intel Core i5,1000,128,AMD,Windows,310.6663958
727,Dell,2 in 1 Convertible,4,1.71,10.45099374,1,0,165.6321181,Intel Core i3,1000,0,Intel,Windows,283.2309219
728,Dell,Notebook,8,2.32,10.35486967,0,0,100.4546699,Intel Core i5,1000,0,AMD,Others,233.0548341
729,HP,Notebook,4,2.1,10.16792352,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows,296.545196
730,Acer,Gaming,16,4.2,11.54342363,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,534.8098332
731,Dell,Notebook,12,2.25,10.45099374,0,0,100.4546699,Intel Core i5,1000,0,Intel,Windows,226.0230072
732,HP,Notebook,6,2.1,10.45253339,0,0,141.2119981,AMD Processor,1000,128,AMD,Windows,296.545196
733,Acer,Notebook,4,2.4,10.3017105,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,241.0912077
734,Lenovo,Notebook,8,1.44,10.84249431,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,238.51025
735,Lenovo,Notebook,4,1.85,10.63357207,0,0,141.2119981,Intel Core i7,1000,0,Intel,Windows,261.2421965
736,HP,Workstation,16,2.6,11.76667054,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,367.151195
737,Dell,2 in 1 Convertible,8,1.55,10.46628456,1,0,165.6321181,Intel Core i5,1000,0,Intel,Windows,256.729783
738,MSI,Gaming,16,1.8,11.62262162,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,254.1815965
739,Acer,Notebook,4,2.4,9.993667504,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,241.0912077
740,Dell,Notebook,8,2,11.07145425,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,282.4239962
741,Dell,Notebook,8,2,10.47534807,0,0,100.4546699,Intel Core i3,0,256,Intel,Windows,200.9093397
742,Toshiba,Notebook,8,1.25,11.31184669,1,1,157.3505121,Intel Core i5,0,256,Intel,Windows,196.6881402
743,Lenovo,2 in 1 Convertible,8,1.7,10.8823158,1,0,157.3505121,Intel Core i5,0,256,Intel,Windows,267.4958707
744,Lenovo,Workstation,16,2.5,12.0769357,0,1,282.4239962,Intel Core i7,0,1000,Nvidia,Windows,706.0599904
745,Acer,Notebook,2,1.68,9.774653681,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,188.051142
746,Samsung,Ultrabook,16,0.81,11.38348535,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,134.1620156
747,HP,Notebook,8,1.86,10.2652766,0,0,141.2119981,Intel Core i3,0,256,Intel,Windows,262.6543164
748,Dell,Notebook,8,1.6,11.00261819,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,179.0963257
749,HP,Workstation,16,3,12.36241772,0,1,127.3356746,Other Intel Processor,0,256,Nvidia,Windows,382.0070237
750,Lenovo,Netbook,4,1.4,10.13887583,1,0,135.0942112,Other Intel Processor,0,128,Intel,Windows,189.1318957
751,HP,Notebook,8,1.84,11.52517019,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,259.8300765
752,Asus,Notebook,4,2.45,10.3368635,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,Others,246.1139412
753,Lenovo,Ultrabook,4,1.7,10.97498349,0,0,157.3505121,Intel Core i5,0,180,Intel,Windows,267.4958707
754,Asus,Notebook,4,2.37,10.72067972,0,0,100.4546699,Intel Core i7,0,256,Intel,Windows,238.0775676
755,Lenovo,2 in 1 Convertible,8,1.3,11.06480418,1,1,276.0535301,Intel Core i5,0,256,Intel,Windows,358.8695891
756,HP,Notebook,8,2.2,10.97771698,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,310.6663958
757,HP,Workstation,8,2.59,11.32864295,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,365.739075
758,Dell,Gaming,16,4.42,11.93727636,0,1,282.4239962,Intel Core i7,1000,256,Nvidia,Windows,1248.314063
759,Acer,Notebook,4,2.1,10.37082262,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,210.9548067
760,Lenovo,Gaming,8,2.5,10.93019989,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,353.0299952
761,Dell,Ultrabook,16,1.18,11.50335501,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,207.9544369
762,Google,Ultrabook,8,1.1,11.3273609,1,0,234.5074,Intel Core i5,0,256,Intel,Others,257.95814
763,Asus,Ultrabook,8,1.2,11.00464859,0,1,276.0535301,Intel Core i5,0,256,Intel,Windows,331.2642361
764,Dell,Notebook,4,1.65,10.71962021,0,0,117.8265301,Intel Core i3,500,0,Intel,Windows,194.4137746
765,Acer,Notebook,4,1.6,10.46019626,0,0,117.8265301,Intel Core i5,0,128,Intel,Windows,188.5224481
766,Asus,Notebook,4,2.8,10.12901686,0,0,90.58340172,Other Intel Processor,1000,0,Nvidia,Windows,253.6335248
767,Dell,Gaming,16,2.72,10.97771698,1,1,282.4239962,Intel Core i7,1000,128,Nvidia,Windows,768.1932696
768,Samsung,Ultrabook,8,1.31,11.35269474,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,216.9780746
769,Acer,Notebook,4,2.1,9.672654513,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,210.9548067
770,Dell,Notebook,16,2.3,11.04990644,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,324.7875956
771,Samsung,2 in 1 Convertible,16,1.71,11.47054726,1,0,146.860478,Intel Core i7,0,256,AMD,Windows,251.1314174
772,Toshiba,Notebook,4,1.75,10.90311893,0,1,111.9352036,Intel Core i5,0,128,Intel,Windows,195.8866062
773,Dell,Gaming,8,2.62,10.97771698,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,369.975435
774,HP,Ultrabook,4,1.26,11.1016483,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,157.9629593
775,Asus,2 in 1 Convertible,12,2.3,10.70777173,1,0,141.2119981,Intel Core i7,2000,0,Nvidia,Windows,324.7875956
776,Lenovo,Notebook,16,2.5,11.74620626,0,0,282.4239962,Intel Core i7,0,512,Nvidia,Windows,706.0599904
777,Acer,Notebook,4,1.8,10.43075959,0,1,157.3505121,Intel Core i3,0,128,Intel,Windows,283.2309219
778,Razer,Gaming,16,1.95,11.94768216,0,0,157.3505121,Intel Core i7,0,512,Nvidia,Windows,306.8334987
779,Asus,Notebook,8,2,10.34185964,0,0,141.2119981,Other Intel Processor,0,128,Intel,Windows,282.4239962
780,Dell,Gaming,32,4.42,12.16113419,0,1,127.3356746,Intel Core i7,1000,1000,Nvidia,Windows,562.8236816
781,Asus,Gaming,16,4.3,11.73773163,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,547.5434007
782,Toshiba,Ultrabook,16,1.47,11.45090026,0,1,157.3505121,Intel Core i7,0,512,Nvidia,Windows,231.3052529
783,Lenovo,Notebook,8,2.2,9.771618777,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,221.0002737
784,Lenovo,Ultrabook,16,1.7,11.71579055,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,267.4958707
785,MSI,Gaming,16,1.6,11.52042209,0,1,157.3505121,Intel Core i7,1000,256,Nvidia,Windows,251.7608194
786,MSI,Gaming,8,2.2,10.96857615,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,310.6663958
787,Lenovo,Gaming,4,2.4,10.8823158,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,338.9087954
788,Acer,Gaming,16,4.2,11.71579055,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,534.8098332
789,Dell,Gaming,8,2.62,10.86820267,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,369.975435
790,Asus,Gaming,8,2.24,11.17523937,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,316.3148757
791,Vero,Notebook,4,1.22,9.288274273,0,0,157.3505121,Other Intel Processor,0,0,Intel,Windows,191.9676248
792,Lenovo,2 in 1 Convertible,8,1.37,11.56134985,1,1,165.6321181,Intel Core i7,0,512,Intel,Windows,226.9160017
793,Lenovo,2 in 1 Convertible,8,2.08,10.8414521,1,0,141.2119981,Intel Core i5,0,256,AMD,Windows,293.720956
794,Apple,Ultrabook,8,0.92,11.03603739,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,208.3023034
795,Lenovo,2 in 1 Convertible,8,1.42,11.72918457,1,1,209.8006829,Intel Core i5,0,256,Intel,Windows,297.9169697
796,Asus,Notebook,4,1.63,9.6760046,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,182.4543818
797,Dell,Notebook,8,1.95,10.67259527,0,0,100.4546699,Intel Core i5,0,128,Intel,Windows,195.8866062
798,Lenovo,2 in 1 Convertible,8,1.38,11.18267988,1,1,158.4825302,Intel Core i7,0,256,Intel,Windows,218.7058917
799,Dell,Notebook,8,2,10.58085895,0,0,141.2119981,Intel Core i3,0,256,AMD,Windows,282.4239962
800,HP,Workstation,8,3.14,11.6083981,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,443.405674
801,Asus,Notebook,8,2.37,10.97771698,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,334.6724355
802,Dell,Ultrabook,8,1.29,11.28811452,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,213.6654323
803,Dell,Notebook,8,2.06,11.4423605,1,0,282.4239962,Intel Core i5,0,256,Nvidia,Windows,581.7934321
804,Dell,Netbook,4,1.63,10.58760206,0,0,135.0942112,Other Intel Processor,0,128,Intel,Windows,220.2035642
805,HP,Netbook,8,1.26,11.21190037,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,157.9629593
806,Toshiba,Notebook,4,2.1,10.63485495,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,210.9548067
807,HP,Notebook,8,2.04,10.41969228,0,0,100.4546699,AMD Processor,2000,0,AMD,Windows,204.9275265
808,Dell,Gaming,16,2.62,11.40151468,0,0,282.4239962,Intel Core i7,0,512,Nvidia,Windows,739.95087
809,Lenovo,Notebook,4,2.4,10.38737929,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,338.9087954
810,HP,Gaming,12,3.74,11.4423605,0,1,127.3356746,Intel Core i7,1000,0,AMD,Windows,476.2354229
811,MSI,Gaming,16,2.9,11.76501559,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,369.2734563
812,Samsung,Ultrabook,8,0.81,11.28811452,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,134.1620156
813,Dell,Notebook,8,1.98,10.84353544,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,279.5997562
814,Dell,Notebook,8,2.18,10.64735344,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,307.8421558
815,Lenovo,Ultrabook,8,1.32,11.50335501,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,207.702676
816,Razer,Ultrabook,16,1.29,11.47054726,1,1,352.4651472,Intel Core i7,0,512,Intel,Windows,454.6800399
817,HP,Netbook,4,1.23,9.928804361,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others,166.1658798
818,Dell,Gaming,16,4.36,11.80161302,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,555.1835411
819,Dell,Notebook,4,1.76,10.60227878,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,197.0059583
820,Lenovo,Notebook,4,2.1,10.16976231,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,210.9548067
821,Toshiba,Ultrabook,4,1.25,10.969494,0,0,111.9352036,Intel Core i5,0,128,Intel,Windows,139.9190044
822,Lenovo,Ultrabook,8,1.13,11.79920696,0,1,157.3505121,Intel Core i7,0,512,Intel,Windows,177.8060787
823,MSI,Gaming,8,2.4,11.06480418,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,338.9087954
824,Lenovo,Ultrabook,8,1.13,11.51192496,0,1,157.3505121,Intel Core i5,0,0,Intel,Windows,177.8060787
825,Toshiba,Notebook,4,1.75,10.18816712,0,0,111.9352036,Other Intel Processor,0,128,Intel,Windows,195.8866062
826,Asus,2 in 1 Convertible,8,1.1,11.18932933,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,182.1953299
827,Dell,Notebook,4,1.76,10.34717287,0,0,111.9352036,Intel Core i3,500,0,Intel,Windows,197.0059583
828,Acer,Netbook,4,1.35,9.847678816,0,1,135.0942112,Other Intel Processor,0,0,Intel,Others,182.3771851
829,Acer,Notebook,8,1.5,10.4036663,0,1,157.3505121,Intel Core i3,0,128,Intel,Windows,236.0257682
830,Razer,Gaming,32,3.49,12.58788256,1,0,254.6713491,Intel Core i7,0,512,Nvidia,Windows,888.8030085
831,Lenovo,Ultrabook,16,1.1,11.62477735,0,1,209.8006829,Intel Core i7,0,512,Intel,Windows,230.7807512
832,Asus,Notebook,4,2.1,10.22746491,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Others,296.545196
833,Lenovo,Notebook,8,1.7,11.05390261,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,267.4958707
834,Lenovo,Notebook,8,1.32,11.38409159,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,207.702676
835,Dell,Gaming,16,3.21,11.90383371,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,453.2905138
836,Asus,Gaming,16,2.9,11.76667054,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,369.2734563
837,Toshiba,Notebook,4,2,10.48134509,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,200.9093397
838,Lenovo,Notebook,4,1.5,9.759386209,0,0,111.9352036,Other Intel Processor,0,0,Intel,Others,167.9028053
839,Asus,Notebook,8,2.3,10.35568356,0,0,141.2119981,Intel Core i5,128,0,Intel,Windows,324.7875956
840,Asus,Gaming,16,2.73,11.47054726,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,347.6263916
841,Dell,Gaming,32,4.42,12.00593479,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,562.8236816
842,HP,Notebook,8,2.63,10.78900563,0,0,106.1130621,Intel Core i5,1000,0,Nvidia,Windows,279.0773534
843,Dell,Notebook,8,2.18,10.54642998,0,0,100.4546699,Intel Core i5,0,128,Intel,Windows,218.9911803
844,HP,Ultrabook,8,1.54,11.50925474,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,242.3197887
845,Dell,Notebook,4,2.18,10.58085895,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,307.8421558
846,HP,2 in 1 Convertible,4,1.4,10.39718329,1,0,135.0942112,Other Intel Processor,0,0,Intel,Others,189.1318957
847,Asus,Ultrabook,8,1.45,10.90898405,0,1,165.6321181,Intel Core i5,0,512,Nvidia,Windows,240.1665712
848,HP,2 in 1 Convertible,8,1.28,11.70617509,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,212.0091111
849,HP,Ultrabook,8,1.54,11.26721724,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,242.3197887
850,HP,Notebook,4,1.86,9.6760046,0,0,100.4546699,Other Intel Processor,0,128,Intel,Others,186.8456859
851,Asus,Gaming,16,2.1,11.52464374,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,296.545196
852,Dell,Notebook,8,2.83,10.73829053,0,0,127.3356746,Intel Core i7,1000,0,AMD,Others,360.359959
853,Lenovo,Ultrabook,8,1.96,11.52674789,0,1,157.3505121,Intel Core i7,0,256,Nvidia,Windows,308.4070038
854,Asus,Notebook,8,2.3,10.64378927,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,324.7875956
855,Dell,Notebook,8,1.9,10.82674595,0,0,141.2119981,Intel Core i5,0,128,Intel,Windows,268.3027964
856,Asus,Notebook,4,2,10.08258391,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,200.9093397
857,HP,2 in 1 Convertible,8,1.28,11.82293286,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,212.0091111
858,Dell,Notebook,8,1.62,10.45099374,1,0,165.6321181,Intel Core i5,1000,0,Intel,Windows,268.3240312
859,Lenovo,Notebook,4,2.2,10.12616379,0,0,141.2119981,Intel Core i3,1000,0,Intel,Others,310.6663958
860,Lenovo,Notebook,8,2.3,10.72157355,0,1,141.2119981,Intel Core i5,1000,0,Intel,Windows,324.7875956
861,HP,Notebook,8,1.84,11.18267988,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,259.8300765
862,Toshiba,Notebook,4,1.05,11.13407502,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,173.913724
863,Lenovo,Gaming,8,2.5,10.90017342,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Others,353.0299952
864,Dell,Ultrabook,16,1.29,11.68979217,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,356.1090538
865,HP,Notebook,4,2.07,10.78900563,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,292.308836
866,Toshiba,Ultrabook,8,1.2,10.97407067,0,0,117.8265301,Intel Core i5,0,256,Intel,Windows,141.3918361
867,Lenovo,2 in 1 Convertible,8,1.37,11.55114568,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,226.9160017
868,Acer,Notebook,8,1.56,10.78017555,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,245.466799
869,Dell,Workstation,8,2.23,11.45880544,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,314.9027557
870,Lenovo,Notebook,4,2.38,10.93685707,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,239.0821143
871,Lenovo,Notebook,4,2.2,10.14726162,0,0,141.2119981,Intel Core i3,1000,0,AMD,Others,310.6663958
872,Toshiba,Notebook,8,2,11.21118017,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows,282.4239962
873,Lenovo,Notebook,4,1.44,10.57543153,0,1,165.6321181,Intel Core i3,0,180,Intel,Windows,238.51025
874,Samsung,Ultrabook,16,1.23,11.49796126,0,0,146.860478,Intel Core i7,0,256,Nvidia,Windows,180.6383879
875,Dell,Ultrabook,8,1.6,11.40804483,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,281.9721178
876,Asus,Notebook,4,2,9.96449738,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,200.9093397
877,Xiaomi,Ultrabook,8,1.28,10.81610756,0,1,165.6321181,Intel Core i5,0,256,Nvidia,Windows,212.0091111
878,Dell,Notebook,4,2.18,10.79174911,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,307.8421558
879,HP,Notebook,4,2.04,10.70777173,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,288.0724761
880,HP,2 in 1 Convertible,4,1.28,11.41394456,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,212.0091111
881,HP,2 in 1 Convertible,4,2.3,10.50468785,1,0,100.4546699,Intel Core i5,500,0,Intel,Windows,231.0457407
882,Asus,Notebook,4,1.65,9.827763506,0,0,111.1413369,Other Intel Processor,0,0,Intel,Windows,183.3832058
883,Lenovo,Notebook,8,2.2,10.48134509,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,310.6663958
884,Dell,Notebook,4,2.2,9.88635767,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,221.0002737
885,HP,2 in 1 Convertible,4,1.28,11.47054726,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,212.0091111
886,Dell,Notebook,4,2.18,10.09739572,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,218.9911803
887,Asus,Gaming,12,2.2,11.19805405,0,0,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,280.1384841
888,Acer,Netbook,4,1.25,9.669293165,0,1,135.0942112,Other Intel Processor,0,0,Intel,Others,168.867764
889,Lenovo,Notebook,4,2.8,9.913097231,0,0,106.1130621,AMD Processor,500,0,AMD,Windows,297.116574
890,HP,Notebook,4,1.95,11.11838843,0,0,157.3505121,Intel Core i5,0,128,Intel,Windows,306.8334987
891,HP,2 in 1 Convertible,16,1.42,11.219074,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,391.9960127
892,Samsung,Ultrabook,8,1.17,11.41335615,0,0,146.860478,Intel Core i7,0,256,Intel,Windows,171.8267593
893,Lenovo,Ultrabook,8,1.32,11.47054726,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,207.702676
894,MSI,Gaming,16,2.43,11.85749852,0,1,254.6713491,Intel Core i7,2000,512,Nvidia,Windows,618.8513784
895,Toshiba,Notebook,8,1.05,11.2719743,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,173.913724
896,Dell,Gaming,8,2.62,10.80966977,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others,369.975435
897,HP,Notebook,8,2.04,10.77795579,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,288.0724761
898,Dell,Notebook,4,2.18,10.39555595,0,0,100.4546699,Intel Core i3,1000,0,AMD,Windows,218.9911803
899,Dell,Notebook,8,1.9,10.81610756,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,268.3027964
900,Dell,2 in 1 Convertible,8,1.24,11.58299213,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,342.3063773
901,Asus,Gaming,32,3.58,11.12939483,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows,455.861715
902,Dell,2 in 1 Convertible,16,1.22,11.38348535,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,202.071184
903,Lenovo,Ultrabook,8,1.13,11.60066817,0,1,157.3505121,Intel Core i7,0,0,Intel,Windows,177.8060787
904,Lenovo,Notebook,8,1.95,11.55778513,0,1,141.2119981,Intel Core i5,0,512,Intel,Windows,275.3633963
905,LG,Ultrabook,16,1.08,11.62477735,1,1,141.2119981,Intel Core i7,0,512,Intel,Windows,152.5089579
906,HP,Netbook,8,1.26,11.27738337,0,0,176.2325736,Intel Core i7,0,512,Intel,Windows,222.0530427
907,Acer,Notebook,4,2.2,9.858883415,0,1,141.2119981,Other Intel Processor,0,0,Intel,Others,310.6663958
908,Lenovo,Notebook,8,2.6,10.64632735,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Windows,367.151195
909,LG,Ultrabook,8,0.98,11.52464374,1,1,157.3505121,Intel Core i7,0,512,Intel,Windows,154.2035019
910,Dell,Notebook,8,1.6,11.06979587,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,251.7608194
